order_id,store_id,customer_id,order_date,order_amount
3344,42,1414,2023-11-26,821.76
3345,2,1743,2023-06-04,398.56
3346,86,1143,2023-05-01,345.36
3347,6,2288,2023-11-15,478.74
3348,108,1632,2023-06-04,40.55
3349,100,1099,2023-06-05,174.14
3350,60,759,2023-06-05,351.92
3351,13,1594,2023-06-17,707.12
3352,114,351,2023-11-26,75.9
3353,110,365,2023-02-15,219.1
3354,83,1260,2023-11-09,361.02
3355,53,2463,2023-12-28,271.95
3356,65,1462,2023-02-14,261.85
3357,48,467,2023-04-14,431.27
3358,95,1125,2023-12-02,118.41
3359,43,2237,2023-01-12,907.45
3360,61,153,2023-10-31,490.15
3361,113,791,2023-07-17,592.85
3362,116,1313,2023-10-22,100.1
3363,45,1343,2023-06-14,385.86
3364,110,1085,2023-12-27,938.02
3365,52,1147,2023-06-25,584.33
3366,56,1,2023-09-12,510.24
3367,54,1481,2023-02-25,436.54
3368,105,1761,2023-09-01,245.1
3369,75,1514,2023-04-28,121.69
3370,8,2043,2023-06-13,199.52
3371,55,1414,2023-06-22,321.28
3372,57,1047,2023-07-10,776.9
3373,98,277,2023-05-12,231.32
3374,83,754,2023-10-10,531.32
3375,118,1410,2023-11-04,296.47
3376,45,1162,2023-02-06,430.49
3377,78,821,2023-12-07,8.33
3378,109,987,2023-03-01,576.03
3379,65,581,2023-03-19,819.68
3380,78,1655,2023-08-06,621.02
3381,3,1389,2023-05-23,63.65
3382,61,2005,2023-07-31,349.38
3383,91,491,2023-03-22,173.23
3384,98,1485,2023-11-19,437.2
3385,99,1503,2023-07-24,30.19
3386,3,546,2023-10-15,27.45
3387,65,52,2023-09-25,947.37
3388,10,2052,2023-02-14,661.26
3389,69,1457,2023-07-24,243.49
3390,75,725,2023-12-30,506.1
3391,55,1249,2023-03-02,110.69
3392,2,776,2023-02-22,460.48
3393,24,1119,2023-05-04,28.64
3394,39,1344,2023-04-28,684.62
3395,63,2015,2023-05-21,193.33
3396,110,1310,2023-01-06,469.24
3397,39,565,2023-03-19,212.24
3398,88,954,2023-12-07,457.11
3399,50,961,2023-11-19,624.82
3400,62,1348,2023-12-06,448.53
3401,54,1438,2023-11-12,765.68
3402,29,1129,2023-05-22,61.5
3403,64,2451,2023-12-29,822.18
3404,44,1497,2023-08-06,689.73
3405,68,1392,2023-05-01,337.3
3406,25,1204,2023-09-20,166.7
3407,36,471,2023-12-19,727.66
3408,70,2082,2023-07-26,416.57
3409,83,2382,2023-07-31,631.16
3410,79,1350,2023-04-12,694.95
3411,73,2434,2023-12-21,486.37
3412,119,99,2023-11-08,213.93
3413,98,1454,2023-12-24,196.44
3414,51,743,2023-12-12,797.37
3415,46,1180,2023-02-03,661.37
3416,120,1131,2023-09-24,998.05
3417,101,616,2023-12-18,225.21
3418,60,1470,2023-11-06,725.51
3419,32,1275,2023-06-16,732.38
3420,96,866,2023-02-28,606.54
3421,58,848,2023-11-25,732.22
3422,67,171,2023-04-19,29.78
3423,106,2119,2023-12-08,747.39
3424,10,1567,2023-07-10,164.44
3425,100,1527,2023-05-26,542.98
3426,2,1819,2023-04-02,600.91
3427,120,1885,2023-07-17,731.22
3428,64,423,2023-12-27,825.25
3429,21,474,2023-07-23,393.22
3430,91,776,2023-10-04,375.92
3431,22,2413,2023-10-03,149.12
3432,14,1853,2023-07-23,751.95
3433,15,1393,2023-09-28,583.21
3434,26,868,2023-12-23,38.96
3435,113,1389,2023-06-06,942.16
3436,65,421,2023-09-23,792.48
3437,87,1017,2023-10-22,432.59
3438,71,891,2023-06-27,784.17
3439,90,988,2023-12-21,251.9
3440,112,1927,2023-09-24,43.58
3441,86,1276,2023-07-24,653.93
3442,44,33,2023-01-12,749.26
3443,62,61,2023-02-13,633.04
3444,4,1133,2023-06-01,864.35
3445,56,2134,2023-10-10,659.03
3446,29,262,2023-03-18,335.41
3447,119,587,2023-04-06,366.53
3448,96,310,2023-09-06,866.46
3449,3,1945,2023-03-07,822.7
3450,49,1965,2023-12-20,703.53
3451,9,2185,2023-04-08,529.3
3452,6,955,2023-05-25,98.46
3453,8,890,2023-12-23,63.85
3454,109,2221,2023-07-09,650.69
3455,51,2202,2023-08-18,518.41
3456,120,1059,2023-10-14,531.12
3457,72,2393,2023-10-28,594.18
3458,86,886,2023-01-16,587.32
3459,104,2054,2023-05-14,204.43
3460,16,793,2023-08-11,465.77
3461,105,1565,2023-04-19,498.12
3462,100,1950,2023-05-22,58.73
3463,78,2241,2023-07-06,964.26
3464,116,542,2023-09-10,261.27
3465,63,2334,2023-04-20,460.55
3466,58,155,2023-10-25,623.8
3467,61,908,2023-09-11,81.72
3468,72,319,2023-04-08,65.21
3469,42,361,2023-10-22,279.31
3470,2,1469,2023-12-30,6.84
3471,67,1828,2023-09-17,498.84
3472,64,2336,2023-07-12,833.61
3473,97,350,2023-08-12,343.64
3474,44,736,2023-01-09,150.85
3475,6,1404,2023-09-01,554.85
3476,118,1803,2023-01-30,751.12
3477,92,201,2023-01-08,14.98
3478,74,1840,2023-09-26,163.58
3479,116,791,2023-05-04,780.97
3480,62,2429,2023-02-28,497.17
3481,56,1884,2023-06-18,296.32
3482,88,962,2023-07-04,936.33
3483,96,152,2023-12-17,680.09
3484,57,756,2023-09-18,635.8
3485,45,223,2023-06-18,26.4
3486,108,2106,2023-08-08,198.02
3487,67,1171,2023-06-25,184.79
3488,97,979,2023-03-02,856.83
3489,109,2473,2023-08-25,418.1
3490,67,1890,2023-11-15,497.02
3491,88,1312,2023-09-02,723.46
3492,62,503,2023-11-26,580.82
3493,87,245,2023-09-07,416.51
3494,47,1138,2023-01-23,307.21
3495,16,127,2023-01-29,25.65
3496,58,2304,2023-10-21,514.37
3497,102,282,2023-08-16,960.85
3498,71,1330,2023-10-02,507.17
3499,97,670,2023-04-23,780.09
3500,9,1555,2023-05-23,486.24
3501,11,2223,2023-11-17,472.4
3502,100,361,2023-12-30,798.44
3503,3,1482,2023-06-12,107.21
3504,14,2311,2023-04-21,871.05
3505,120,2135,2023-01-24,405.25
3506,21,312,2023-09-16,838.59
3507,42,1194,2023-10-04,88.44
3508,27,1887,2023-10-08,187.83
3509,80,1094,2023-08-12,800.81
3510,115,567,2023-10-19,195.99
3511,85,1488,2023-09-18,950.68
3512,105,1729,2023-06-23,820.79
3513,86,1943,2023-05-04,803.95
3514,85,718,2023-01-07,941.53
3515,36,1866,2023-03-23,105.65
3516,94,2262,2023-04-26,478.21
3517,16,1159,2023-05-15,112.68
3518,56,919,2023-03-19,781.04
3519,34,700,2023-12-25,29.6
3520,93,600,2023-05-17,130.23
3521,83,1620,2023-07-26,859.27
3522,6,505,2023-06-28,151.5
3523,42,1191,2023-01-26,581.08
3524,14,1190,2023-07-26,884.53
3525,16,1460,2023-12-09,538.93
3526,84,1501,2023-10-09,53.17
3527,8,200,2023-02-17,964.51
3528,86,1708,2023-10-23,480.7
3529,106,2160,2023-10-28,65.77
3530,27,1097,2023-10-30,88.93
3531,57,1461,2023-03-14,354.68
3532,57,42,2023-05-20,884.97
3533,36,1193,2023-12-16,274.6
3534,13,70,2023-09-24,759.5
3535,97,365,2023-12-03,80.34
3536,106,1501,2023-05-01,425.84
3537,19,635,2023-12-04,494.58
3538,106,591,2023-05-27,805.92
3539,55,123,2023-10-20,243.17
3540,39,2018,2023-11-21,239.27
3541,83,853,2023-07-31,127.85
3542,91,2032,2023-12-15,450.43
3543,51,936,2023-12-11,851.53
3544,40,847,2023-04-07,123.32
3545,32,391,2023-01-21,605.07
3546,60,2498,2023-04-21,890.58
3547,107,2114,2023-06-22,652.73
3548,16,1730,2023-11-04,512.19
3549,50,1781,2023-08-07,141.18
3550,58,487,2023-06-13,318.71
3551,23,1776,2023-01-05,590.36
3552,70,1926,2023-03-10,708.1
3553,4,1768,2023-03-25,840.5
3554,17,2070,2023-07-20,722.19
3555,12,2482,2023-06-27,120.77
3556,78,1937,2023-10-06,457.63
3557,45,1797,2023-09-29,590.66
3558,73,1478,2023-02-14,161.94
3559,90,1039,2023-08-20,139.94
3560,20,662,2023-04-22,835.24
3561,79,498,2023-10-03,529.77
3562,45,752,2023-11-21,834.52
3563,101,981,2023-09-24,395.23
3564,85,1991,2023-10-28,788.5
3565,14,2294,2023-02-22,768.5
3566,110,273,2023-11-18,824.47
3567,50,1724,2023-05-31,987.78
3568,20,2052,2023-11-26,922.86
3569,16,2448,2023-05-26,237.71
3570,3,1247,2023-10-11,361.61
3571,15,2485,2023-06-06,287.0
3572,101,2209,2023-06-13,100.33
3573,101,1967,2023-08-20,913.56
3574,37,1236,2023-06-28,120.37
3575,108,2433,2023-07-06,954.0
3576,16,1746,2023-02-05,634.7
3577,45,1869,2023-05-09,120.84
3578,63,633,2023-06-08,786.86
3579,17,2455,2023-05-10,28.35
3580,22,1882,2023-01-04,467.65
3581,22,859,2023-04-01,531.6
3582,72,1909,2023-08-12,796.65
3583,100,2136,2023-11-14,547.95
3584,57,328,2023-01-27,72.9
3585,45,2004,2023-12-10,406.0
3586,2,2493,2023-05-27,80.72
3587,35,1620,2023-07-08,198.44
3588,25,357,2023-09-08,850.67
3589,41,1646,2023-09-25,57.51
3590,8,1999,2023-03-15,875.25
3591,83,1083,2023-02-08,807.32
3592,4,761,2023-11-28,422.59
3593,44,2139,2023-08-16,973.93
3594,1,937,2023-05-14,841.9
3595,35,176,2023-09-29,865.02
3596,25,1689,2023-03-23,768.62
3597,19,725,2023-11-10,565.31
3598,93,1591,2023-02-20,128.06
3599,104,1063,2023-07-02,858.28
3600,34,2481,2023-07-10,654.13
3601,55,266,2023-03-30,771.17
3602,20,2189,2023-02-23,57.22
3603,90,1321,2023-11-01,490.71
3604,78,831,2023-04-23,980.47
3605,100,647,2023-01-31,146.56
3606,32,2467,2023-04-26,689.92
3607,33,687,2023-05-25,472.34
3608,17,1742,2023-05-09,671.4
3609,109,117,2023-08-17,347.73
3610,71,2037,2023-03-26,634.95
3611,59,1422,2023-07-30,641.53
3612,1,1306,2023-11-13,631.49
3613,23,1972,2023-02-13,119.51
3614,41,1878,2023-11-19,630.88
3615,68,283,2023-12-23,423.41
3616,28,1661,2023-08-19,635.6
3617,95,772,2023-06-17,963.71
3618,66,1147,2023-11-29,934.38
3619,86,352,2023-06-30,544.27
3620,3,2165,2023-04-14,201.97
3621,85,467,2023-03-15,273.99
3622,9,914,2023-01-03,229.53
3623,71,309,2023-11-14,454.91
3624,19,431,2023-12-09,49.81
3625,51,699,2023-02-11,774.83
3626,94,1999,2023-12-28,128.35
3627,23,1831,2023-06-15,818.84
3628,110,1712,2023-02-11,135.98
3629,12,59,2023-11-22,98.87
3630,99,155,2023-10-15,407.78
3631,89,237,2023-06-22,340.99
3632,83,1874,2023-11-04,934.62
3633,15,108,2023-03-09,504.78
3634,93,1454,2023-10-17,641.18
3635,79,12,2023-02-03,78.02
3636,56,388,2023-05-23,766.77
3637,109,203,2023-07-16,742.86
3638,112,135,2023-08-29,213.82
3639,16,757,2023-02-07,753.15
3640,76,963,2023-10-17,930.03
3641,75,1946,2023-08-17,435.36
3642,62,465,2023-05-16,19.42
3643,53,2152,2023-04-08,548.12
3644,64,292,2023-11-04,39.83
3645,85,84,2023-01-15,580.61
3646,69,1952,2023-05-15,40.92
3647,32,1405,2023-08-23,860.38
3648,10,1429,2023-11-27,367.01
3649,101,466,2023-05-24,231.87
3650,43,2223,2023-02-19,623.27
3651,44,1802,2023-09-20,491.25
3652,4,1488,2023-07-11,582.54
3653,45,1702,2023-02-02,725.48
3654,115,1346,2023-04-11,575.27
3655,120,1782,2023-03-21,574.5
3656,68,88,2023-02-07,20.61
3657,46,906,2023-01-12,229.85
3658,15,23,2023-07-01,203.95
3659,82,53,2023-12-17,392.97
3660,59,590,2023-12-12,534.53
3661,102,640,2023-10-01,809.78
3662,33,345,2023-01-11,845.23
3663,81,1769,2023-06-15,48.33
3664,89,426,2023-04-15,747.78
3665,24,1103,2023-09-08,260.34
3666,72,2098,2023-05-24,337.52
3667,115,1753,2023-06-28,583.97
3668,73,1127,2023-02-03,657.77
3669,73,44,2023-07-24,391.03
3670,56,687,2023-07-14,459.85
3671,50,1301,2023-01-05,720.62
3672,96,2101,2023-12-01,131.85
3673,45,2367,2023-11-09,223.84
3674,33,437,2023-04-22,595.91
3675,99,1481,2023-12-24,720.15
3676,92,2015,2023-10-31,28.08
3677,35,146,2023-11-01,504.31
3678,42,1655,2023-12-11,807.76
3679,53,362,2023-01-20,183.04
3680,116,1435,2023-08-02,889.9
3681,92,2017,2023-06-20,82.38
3682,116,2396,2023-02-26,628.51
3683,10,2162,2023-05-23,213.56
3684,86,843,2023-11-09,994.74
3685,33,2292,2023-05-02,150.6
3686,86,1858,2023-05-03,843.81
3687,101,329,2023-07-11,981.5
3688,88,427,2023-09-06,498.46
3689,51,1115,2023-09-27,426.55
3690,39,481,2023-01-18,945.17
3691,54,1198,2023-08-25,926.34
3692,50,913,2023-05-13,495.6
3693,21,2016,2023-08-02,588.83
3694,79,1015,2023-07-01,366.76
3695,94,2488,2023-04-14,942.64
3696,20,1102,2023-10-12,730.65
3697,111,2049,2023-03-23,127.14
3698,11,1792,2023-10-08,186.11
3699,19,1712,2023-04-23,232.15
3700,43,1624,2023-01-11,164.68
3701,92,198,2023-03-29,930.73
3702,8,893,2023-12-13,992.68
3703,89,2355,2023-04-08,442.76
3704,28,2298,2023-07-11,144.06
3705,73,2181,2023-07-16,99.83
3706,5,2312,2023-02-21,139.61
3707,37,47,2023-08-28,883.04
3708,47,630,2023-06-26,770.1
3709,81,1290,2023-08-24,621.91
3710,119,2392,2023-08-02,513.26
3711,37,167,2023-07-27,59.0
3712,76,818,2023-10-07,35.34
3713,56,1235,2023-12-18,21.32
3714,81,565,2023-06-19,611.4
3715,16,2469,2023-02-18,467.71
3716,57,1878,2023-02-24,270.74
3717,93,1467,2023-10-11,574.29
3718,80,53,2023-12-02,825.73
3719,118,2262,2023-12-07,222.14
3720,33,1623,2023-07-18,124.49
3721,42,47,2023-07-28,595.11
3722,33,1217,2023-03-15,907.2
3723,120,1037,2023-01-10,871.56
3724,54,1452,2023-08-21,186.63
3725,55,1582,2023-08-19,575.93
3726,49,718,2023-06-30,284.75
3727,53,885,2023-05-08,425.96
3728,119,1112,2023-12-02,714.08
3729,111,49,2023-08-26,588.13
3730,95,510,2023-05-04,330.23
3731,5,935,2023-08-27,224.2
3732,4,1717,2023-11-30,739.18
3733,118,1331,2023-08-24,534.49
3734,57,2117,2023-10-11,635.79
3735,17,602,2023-03-08,279.03
3736,1,1095,2023-02-02,540.49
3737,27,1748,2023-03-28,331.3
3738,17,530,2023-12-31,970.32
3739,82,2051,2023-03-16,820.72
3740,85,91,2023-07-20,574.92
3741,79,1063,2023-07-25,663.69
3742,91,872,2023-02-24,689.06
3743,61,157,2023-10-23,83.06
3744,109,926,2023-08-01,111.64
3745,48,2288,2023-10-30,704.55
3746,115,1553,2023-01-12,952.09
3747,117,1435,2023-03-30,615.8
3748,47,1098,2023-08-18,920.97
3749,96,235,2023-02-25,194.83
3750,13,1054,2023-07-31,463.35
3751,59,2352,2023-03-19,773.86
3752,73,1054,2023-12-27,961.52
3753,81,24,2023-04-21,99.77
3754,32,2186,2023-01-01,318.49
3755,23,840,2023-06-07,845.34
3756,19,715,2023-02-28,311.36
3757,20,1700,2023-05-16,943.53
3758,34,1050,2023-03-06,75.22
3759,81,2238,2023-04-15,498.83
3760,83,250,2023-12-20,197.66
3761,58,1831,2023-12-09,320.5
3762,7,1000,2023-01-24,496.49
3763,13,1524,2023-09-28,801.36
3764,37,748,2023-11-01,143.26
3765,108,2108,2023-03-18,743.23
3766,116,1418,2023-05-08,145.98
3767,41,286,2023-06-11,929.42
3768,81,1512,2023-07-14,363.27
3769,109,2430,2023-11-02,44.87
3770,2,241,2023-12-26,467.15
3771,96,1233,2023-05-18,70.59
3772,2,1039,2023-08-20,728.3
3773,28,179,2023-09-18,916.77
3774,50,1693,2023-09-06,487.99
3775,116,1373,2023-07-20,869.04
3776,55,979,2023-09-06,478.68
3777,23,389,2023-11-06,590.56
3778,110,2426,2023-02-11,495.27
3779,96,1583,2023-04-18,52.81
3780,43,383,2023-04-16,963.04
3781,109,16,2023-09-29,799.58
3782,28,2029,2023-12-10,917.66
3783,51,2057,2023-10-12,890.57
3784,35,2246,2023-09-06,37.42
3785,93,2263,2023-03-12,283.74
3786,15,282,2023-05-12,647.48
3787,75,735,2023-06-23,299.57
3788,55,962,2023-01-29,585.34
3789,37,149,2023-03-31,309.14
3790,24,1717,2023-06-22,39.67
3791,44,2263,2023-02-10,737.54
3792,102,1397,2023-11-27,10.56
3793,13,574,2023-05-12,170.12
3794,25,2375,2023-11-11,681.31
3795,2,912,2023-04-03,812.6
3796,88,1482,2023-07-03,214.95
3797,105,1879,2023-09-07,81.95
3798,11,2104,2023-10-30,589.69
3799,2,1181,2023-06-21,341.1
3800,44,1008,2023-04-04,439.94
3801,22,94,2023-07-28,761.36
3802,50,1058,2023-11-02,806.44
3803,60,2473,2023-02-08,443.4
3804,114,1812,2023-03-24,465.38
3805,53,765,2023-04-03,967.15
3806,28,2113,2023-03-18,276.99
3807,48,1683,2023-04-09,671.46
3808,103,1063,2023-08-29,224.43
3809,31,974,2023-01-31,577.9
3810,20,1259,2023-04-02,135.84
3811,107,2050,2023-03-20,865.31
3812,30,156,2023-07-13,77.26
3813,81,125,2023-08-12,369.99
3814,74,1916,2023-09-22,360.56
3815,26,2091,2023-02-17,429.01
3816,17,539,2023-08-23,680.85
3817,88,81,2023-03-25,45.93
3818,105,297,2023-01-26,366.54
3819,109,2356,2023-11-25,999.79
3820,12,1039,2023-05-25,11.47
3821,49,712,2023-01-11,827.44
3822,109,422,2023-08-29,456.97
3823,117,1151,2023-08-19,442.49
3824,24,1065,2023-04-12,408.94
3825,68,1420,2023-04-21,115.71
3826,29,2224,2023-05-01,711.32
3827,52,1722,2023-11-27,738.52
3828,81,1572,2023-07-15,342.05
3829,55,2291,2023-06-09,957.59
3830,23,1734,2023-12-10,682.88
3831,85,1181,2023-05-01,983.07
3832,113,1776,2023-01-16,217.21
3833,34,88,2023-06-09,294.44
3834,83,2367,2023-02-15,225.04
3835,77,1412,2023-01-14,83.3
3836,43,1154,2023-01-14,916.26
3837,36,190,2023-12-23,508.36
3838,94,940,2023-07-18,785.57
3839,85,1602,2023-01-12,451.9
3840,70,1985,2023-01-19,172.85
3841,120,680,2023-12-27,568.63
3842,75,595,2023-04-28,803.07
3843,40,2295,2023-05-20,9.66
3844,117,513,2023-02-14,661.09
3845,48,992,2023-04-16,399.87
3846,118,2078,2023-07-25,920.84
3847,30,1202,2023-06-26,560.38
3848,38,2052,2023-03-21,145.92
3849,117,298,2023-05-28,574.17
3850,90,380,2023-02-24,7.13
3851,26,1246,2023-12-14,76.34
3852,112,2341,2023-03-19,874.57
3853,105,63,2023-12-18,473.38
3854,17,1419,2023-06-09,430.91
3855,115,126,2023-08-04,787.41
3856,69,53,2023-03-13,187.54
3857,29,24,2023-07-20,379.16
3858,70,629,2023-07-05,575.84
3859,3,1678,2023-04-05,780.8
3860,115,83,2023-02-03,155.67
3861,18,439,2023-12-03,352.99
3862,99,1621,2023-02-12,384.33
3863,78,1008,2023-02-07,548.57
3864,89,317,2023-10-20,190.0
3865,82,493,2023-07-20,279.23
3866,89,642,2023-02-25,731.49
3867,92,126,2023-12-23,856.61
3868,119,109,2023-12-10,393.71
3869,60,1655,2023-03-10,490.47
3870,117,520,2023-11-30,722.88
3871,67,1342,2023-11-14,600.12
3872,48,2158,2023-04-12,511.7
3873,5,1435,2023-12-10,548.19
3874,51,1244,2023-04-04,982.04
3875,28,1309,2023-01-12,506.37
3876,24,1911,2023-09-10,593.19
3877,29,1100,2023-07-03,264.4
3878,54,1733,2023-09-08,576.46
3879,16,89,2023-04-22,854.3
3880,120,1924,2023-08-17,367.11
3881,12,1053,2023-06-27,699.17
3882,115,2453,2023-09-15,921.3
3883,53,150,2023-05-09,451.94
3884,16,1845,2023-12-25,766.61
3885,22,1074,2023-07-03,969.34
3886,106,2375,2023-03-21,44.24
3887,30,241,2023-07-30,920.63
3888,91,1387,2023-12-06,460.46
3889,119,1110,2023-09-03,325.62
3890,96,2204,2023-06-22,51.35
3891,28,1814,2023-05-14,795.23
3892,55,344,2023-04-21,848.89
3893,44,37,2023-05-12,738.49
3894,53,2299,2023-05-09,409.5
3895,112,725,2023-09-19,574.4
3896,65,1055,2023-03-06,953.14
3897,113,1120,2023-11-12,419.32
3898,9,487,2023-10-27,627.87
3899,105,1683,2023-03-22,33.09
3900,96,1853,2023-06-16,773.06
3901,6,493,2023-01-22,459.96
3902,112,1831,2023-06-28,444.0
3903,11,1081,2023-03-21,134.85
3904,75,1236,2023-12-05,955.67
3905,88,2285,2023-03-10,625.34
3906,26,1549,2023-03-19,107.43
3907,96,1152,2023-07-19,864.8
3908,40,1795,2023-05-29,306.94
3909,72,2106,2023-06-03,5.5
3910,29,1976,2023-02-18,691.36
3911,102,618,2023-08-03,480.63
3912,107,204,2023-02-21,893.46
3913,28,1482,2023-09-24,668.39
3914,45,2213,2023-07-01,74.81
3915,44,1835,2023-04-15,861.33
3916,47,1137,2023-01-08,489.87
3917,105,2238,2023-08-13,758.5
3918,91,1210,2023-01-24,602.05
3919,35,1791,2023-05-14,478.78
3920,63,1776,2023-10-29,641.89
3921,40,1491,2023-05-10,642.2
3922,81,2218,2023-01-14,820.78
3923,3,2289,2023-03-08,244.46
3924,118,1844,2023-11-05,44.25
3925,105,561,2023-09-16,110.18
3926,84,1527,2023-12-08,901.29
3927,71,1346,2023-07-04,687.98
3928,90,1532,2023-02-10,357.38
3929,27,1707,2023-04-28,491.33
3930,38,141,2023-07-01,426.33
3931,111,1715,2023-01-15,282.05
3932,115,2331,2023-07-11,663.29
3933,10,19,2023-07-27,433.66
3934,85,1691,2023-04-22,155.91
3935,34,133,2023-03-27,608.06
3936,12,1583,2023-09-12,928.04
3937,111,761,2023-01-07,278.52
3938,43,2297,2023-12-27,287.76
3939,38,2470,2023-10-10,807.93
3940,99,1511,2023-08-20,384.74
3941,47,1788,2023-04-23,404.52
3942,31,159,2023-03-18,501.39
3943,50,526,2023-11-21,398.41
3944,42,2180,2023-09-15,580.99
3945,22,2083,2023-04-27,55.65
3946,90,1573,2023-08-14,545.16
3947,76,1401,2023-07-14,619.05
3948,104,89,2023-10-03,560.36
3949,57,1328,2023-07-06,42.05
3950,93,1261,2023-07-28,186.55
3951,2,1725,2023-07-07,556.24
3952,117,796,2023-11-05,10.44
3953,49,2244,2023-01-07,872.0
3954,4,1778,2023-03-01,506.86
3955,104,1049,2023-10-03,344.69
3956,11,233,2023-02-07,869.47
3957,4,1917,2023-01-08,761.38
3958,57,1366,2023-08-20,52.84
3959,30,350,2023-10-04,294.37
3960,31,2150,2023-05-18,284.05
3961,71,2068,2023-11-08,387.29
3962,41,1256,2023-07-10,143.39
3963,85,552,2023-03-11,745.32
3964,93,901,2023-06-03,565.07
3965,48,3,2023-04-01,192.05
3966,36,1775,2023-02-09,687.25
3967,90,2413,2023-11-10,112.75
3968,114,2134,2023-03-07,945.33
3969,90,1780,2023-08-01,971.22
3970,20,2261,2023-12-05,521.82
3971,42,2167,2023-06-25,335.54
3972,81,533,2023-03-04,771.87
3973,65,362,2023-07-28,494.24
3974,40,1459,2023-08-31,601.65
3975,27,818,2023-11-23,12.59
3976,9,395,2023-01-20,746.34
3977,49,159,2023-03-31,83.73
3978,15,2081,2023-05-19,728.79
3979,113,223,2023-06-03,632.41
3980,98,1932,2023-01-17,607.76
3981,101,1191,2023-11-07,564.28
3982,11,1809,2023-09-29,580.0
3983,9,2444,2023-07-01,529.37
3984,34,903,2023-07-27,621.84
3985,3,1390,2023-05-25,415.41
3986,36,1644,2023-01-15,339.01
3987,26,590,2023-05-19,949.39
3988,6,1001,2023-11-30,688.1
3989,111,1194,2023-01-14,929.42
3990,8,2065,2023-09-26,682.0
3991,14,1137,2023-08-30,718.68
3992,79,449,2023-09-11,734.28
3993,118,1497,2023-07-08,754.03
3994,19,1404,2023-04-16,929.49
3995,63,801,2023-11-27,970.04
3996,68,895,2023-10-20,178.31
3997,66,592,2023-07-25,568.28
3998,103,1817,2023-06-20,415.04
3999,5,2324,2023-01-07,586.02
4000,44,1378,2023-05-21,279.15
4001,52,186,2023-12-22,999.16
4002,88,1944,2023-10-21,440.43
4003,89,1546,2023-03-26,742.52
4004,18,1016,2023-08-15,117.02
4005,12,43,2023-03-09,76.48
4006,68,1004,2023-04-28,170.93
4007,93,1289,2023-08-09,617.52
4008,41,1730,2023-09-14,397.22
4009,6,1681,2023-03-28,754.91
4010,36,1377,2023-08-23,566.39
4011,65,1728,2023-12-28,944.05
4012,11,1720,2023-11-17,379.8
4013,46,685,2023-09-26,430.51
4014,77,1825,2023-07-28,322.9
4015,59,233,2023-06-23,905.76
4016,116,337,2023-10-23,25.41
4017,19,282,2023-04-11,468.43
4018,49,1191,2023-09-24,979.54
4019,9,1764,2023-10-01,961.09
4020,17,465,2023-11-20,494.0
4021,76,325,2023-03-25,180.9
4022,92,382,2023-11-23,651.39
4023,93,611,2023-09-16,164.24
4024,92,979,2023-06-20,75.3
4025,15,1721,2023-08-25,822.2
4026,93,330,2023-05-24,271.44
4027,11,1666,2023-12-24,477.57
4028,43,2057,2023-10-09,315.99
4029,29,709,2023-04-02,981.13
4030,94,188,2023-10-30,687.75
4031,84,601,2023-06-04,934.66
4032,51,1771,2023-06-09,466.17
4033,83,1341,2023-06-20,382.91
4034,50,1430,2023-06-30,404.55
4035,53,704,2023-06-25,729.72
4036,60,2327,2023-09-26,806.49
4037,31,2345,2023-09-26,776.58
4038,93,2266,2023-05-27,726.85
4039,11,1281,2023-02-05,193.78
4040,28,1987,2023-12-04,437.41
4041,46,2343,2023-03-18,622.59
4042,45,675,2023-01-16,751.71
4043,38,1353,2023-07-26,250.27
4044,91,158,2023-10-18,232.95
4045,14,1022,2023-07-04,419.32
4046,9,2237,2023-05-23,692.51
4047,120,352,2023-07-06,143.66
4048,109,2123,2023-04-22,830.2
4049,21,1640,2023-12-28,864.98
4050,111,403,2023-08-13,401.82
4051,85,2444,2023-04-21,409.61
4052,4,172,2023-03-23,573.93
4053,46,573,2023-08-20,745.2
4054,46,1827,2023-08-08,199.34
4055,118,1593,2023-06-02,425.28
4056,102,465,2023-06-29,834.32
4057,29,1660,2023-02-10,875.73
4058,78,1811,2023-03-31,118.73
4059,12,2148,2023-03-08,664.04
4060,53,1386,2023-07-28,997.46
4061,21,191,2023-07-24,688.34
4062,64,66,2023-08-30,77.2
4063,38,309,2023-11-06,394.95
4064,59,11,2023-02-02,455.57
4065,51,1807,2023-04-22,221.6
4066,71,809,2023-07-27,14.42
4067,109,2237,2023-03-10,164.4
4068,109,367,2023-05-07,833.94
4069,85,1649,2023-06-17,406.6
4070,23,236,2023-02-03,647.92
4071,54,58,2023-10-17,688.69
